122,02.05.1999,2,5,1999,19,Mai,1
123,03.05.1999,3,5,1999,19,Mai,1
124,04.05.1999,4,5,1999,19,Mai,1
125,05.05.1999,5,5,1999,19,Mai,1
126,06.05.1999,6,5,1999,19,Mai,1
127,07.05.1999,7,5,1999,19,Mai,1
128,08.05.1999,8,5,1999,19,Mai,1
129,09.05.1999,9,5,1999,20,Mai,1
130,10.05.1999,10,5,1999,20,Mai,1
131,11.05.1999,11,5,1999,20,Mai,1
132,12.05.1999,12,5,1999,20,Mai,1
133,13.05.1999,13,5,1999,20,Mai,1
134,14.05.1999,14,5,1999,20,Mai,1
135,15.05.1999,15,5,1999,20,Mai,1
136,16.05.1999,16,5,1999,21,Mai,1
137,17.05.1999,17,5,1999,21,Mai,1
138,18.05.1999,18,5,1999,21,Mai,1
139,19.05.1999,19,5,1999,21,Mai,1
140,20.05.1999,20,5,1999,21,Mai,1
141,21.05.1999,21,5,1999,21,Mai,1
142,22.05.1999,22,5,1999,21,Mai,1
143,23.05.1999,23,5,1999,22,Mai,1
144,24.05.1999,24,5,1999,22,Mai,1
145,25.05.1999,25,5,1999,22,Mai,1
146,26.05.1999,26,5,1999,22,Mai,1
147,27.05.1999,27,5,1999,22,Mai,1
148,28.05.1999,28,5,1999,22,Mai,1
149,29.05.1999,29,5,1999,22,Mai,1
150,30.05.1999,30,5,1999,23,Mai,1
151,31.05.1999,31,5,1999,23,Mai,1
152,01.06.1999,1,6,1999,23,Juni,1
153,02.06.1999,2,6,1999,23,Juni,1
154,03.06.1999,3,6,1999,23,Juni,1
155,04.06.1999,4,6,1999,23,Juni,1
156,05.06.1999,5,6,1999,23,Juni,1
157,06.06.1999,6,6,1999,24,Juni,1
158,07.06.1999,7,6,1999,24,Juni,1
159,08.06.1999,8,6,1999,24,Juni,1
160,09.06.1999,9,6,1999,24,Juni,1
161,10.06.1999,10,6,1999,24,Juni,1
162,11.06.1999,11,6,1999,24,Juni,1
